Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
77,3.0,0.0,1284.0,17.0,30.0,5839.0,0.0,18.903000009999996,18.903000009999996,0.0,705.8951427936554,,,,,,,,,,,,,,,,5.063736752547471,5.659062131654204,18.769857765188764,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,1381.0,18.0,97.0,5936.0,0.0,62.10300001000008,62.10300001000008,0.0,713.0695343017578,,,,,,,,,,,,,,,,27.6569235218996,17.758074102682354,59.4797581865623,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,1395.0,19.0,14.0,5950.0,0.0,9.502000009999996,9.502000009999996,0.0,714.6800365447998,,,,,,,,,,,,,,,,2.702899782705889,3.1349268198332236,9.473633046088207,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,1480.0,20.0,85.0,6035.0,0.0,70.90200001000005,70.90200001000005,0.0,721.0557091236115,,,,,,,,,,,,,,,,31.714486754440838,21.86040789930103,68.2745431790516,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,63.0,1.0,63.0,6098.0,0.0,79.90200001,79.90200001,0.0,815.3168187141418,,,,,,,,,,,,,,,,33.93386154206635,25.050859075607278,77.84200874159143,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,133.0,2.0,70.0,6168.0,0.0,70.10200001000003,70.10200001000003,0.0,820.6790382862091,,,,,,,,,,,,,,,,27.46199315901075,19.91891968802923,68.24790839726653,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,229.0,3.0,96.0,6264.0,0.0,76.80400001000005,76.80400001000005,0.0,827.8110370635986,,,,,,,,,,,,,,,,34.402928753759966,20.58264665949088,73.57489374338243,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,280.0,4.0,51.0,6315.0,0.0,50.102000010000026,50.102000010000026,0.0,831.8960590362549,,,,,,,,,,,,,,,,23.183733672724966,14.720265678723282,48.96859819088193,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,303.0,5.0,23.0,6338.0,0.0,12.904000009999992,12.904000009999992,0.0,834.0787584781647,,,,,,,,,,,,,,,,3.4198293497757897,3.8619859531480976,12.838182117072225,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,331.0,6.0,28.0,6366.0,0.0,18.207000010000005,18.207000010000005,0.0,836.5740292072296,,,,,,,,,,,,,,,,4.553852064810281,5.761957576315612,18.097589741927234,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,348.0,7.0,17.0,6383.0,0.0,13.502000009999996,13.502000009999996,0.0,838.3163385391235,,,,,,,,,,,,,,,,4.258935836121371,4.454544819358342,13.443041141927864,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,397.0,8.0,49.0,6432.0,0.0,52.90300001000002,52.90300001000002,0.0,842.5727953910828,,,,,,,,,,,,,,,,20.82784397431596,16.48931341341656,51.934370025283805,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,511.0,9.0,114.0,6546.0,0.0,66.80200001000013,66.80200001000013,0.0,850.9362626075745,,,,,,,,,,,,,,,,26.516620714453992,20.183431800510697,63.842948196748985,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,640.0,10.0,129.0,6675.0,0.0,96.50200000999997,96.50200000999997,0.0,860.6326887607574,,,,,,,,,,,,,,,,42.60438381190365,25.009420235894876,91.09713162989438,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,800.0,11.0,160.0,6835.0,0.0,130.50500000999995,130.50500000999995,0.0,872.0668025016785,,,,,,,,,,,,,,,,63.56235692371247,35.173724151197305,120.45547838058667,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,855.0,12.0,55.0,6890.0,0.0,45.803000010000055,45.803000010000055,0.0,876.4008212089539,,,,,,,,,,,,,,,,15.636269691974043,13.415929101486352,44.987993170111544,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,909.0,13.0,54.0,6944.0,0.0,25.107000010000007,25.107000010000007,0.0,880.7225005626678,,,,,,,,,,,,,,,,7.483082013506542,6.730747665388959,24.72764122249313,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,1066.0,14.0,157.0,7101.0,0.0,116.90200000999998,116.90200000999998,0.0,891.8982214927673,,,,,,,,,,,,,,,,54.18090009524035,29.464321129004315,108.50410279784522,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,1139.0,15.0,73.0,7174.0,0.0,54.30200001000006,54.30200001000006,0.0,897.7354712486267,,,,,,,,,,,,,,,,24.64188230289864,15.64004124681687,52.5556983001886,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,1277.0,16.0,138.0,7312.0,0.0,110.70300000999998,110.70300000999998,0.0,907.6858766078949,,,,,,,,,,,,,,,,44.567105089789095,27.693113319332944,104.65739690451365,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,1352.0,17.0,75.0,7387.0,0.0,65.20300001000008,65.20300001000008,0.0,913.3286364078522,,,,,,,,,,,,,,,,26.083544935334412,17.75665161230228,63.31004418403397,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,1471.0,18.0,119.0,7506.0,0.0,87.60200001,87.60200001,0.0,921.9062559604645,,,,,,,,,,,,,,,,39.991776887698244,23.82213747825748,82.92590446482872,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,1485.0,19.0,14.0,7520.0,0.0,9.303000009999996,9.303000009999996,0.0,923.4888899326324,,,,,,,,,,,,,,,,2.5473220848900424,3.0996851647760484,9.276614114926467,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,1509.0,20.0,24.0,7544.0,0.0,11.60300000999999,11.60300000999999,0.0,925.6725871562958,,,,,,,,,,,,,,,,3.030235004654145,3.2834201860782013,11.541816186074373,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,43.0,1.0,43.0,7587.0,0.0,41.20400001000002,41.20400001000002,0.0,1014.8203089237213,,,,,,,,,,,,,,,,13.923330943375602,13.446878929906239,40.64594272215702,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,84.0,2.0,41.0,7628.0,0.0,41.502000010000025,41.502000010000025,0.0,1018.2685170173645,,,,,,,,,,,,,,,,15.001921923102307,13.32522255533156,40.92784906021302,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,138.0,3.0,54.0,7682.0,0.0,35.00300001000001,35.00300001000001,0.0,1022.8025424480438,,,,,,,,,,,,,,,,13.876451424901601,9.31992706633764,34.28795959264796,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,225.0,4.0,87.0,7769.0,0.0,71.10200001000007,71.10200001000007,0.0,1029.292392730713,,,,,,,,,,,,,,,,30.05080548372464,19.93846509517036,68.55613606898494,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,247.0,5.0,22.0,7791.0,0.0,12.704000009999993,12.704000009999993,0.0,1031.4106149673462,,,,,,,,,,,,,,,,3.4128449875267397,3.8461347460938984,12.641558979253663,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,278.0,6.0,31.0,7822.0,0.0,33.20200001000001,33.20200001000001,0.0,1034.2202174663544,,,,,,,,,,,,,,,,12.497596792434608,10.954412695533263,32.84742193136589,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,301.0,7.0,23.0,7845.0,0.0,18.803000010000005,18.803000010000005,0.0,1036.3803627490997,,,,,,,,,,,,,,,,5.867993998563274,6.144980795813725,18.686722870903946,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,527.0,8.0,226.0,8071.0,0.0,162.3170000099995,162.3170000099995,0.0,1052.21640086174,,,,,,,,,,,,,,,,59.46447313403007,42.361410919783815,149.02705613784707,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,554.0,9.0,27.0,8098.0,0.0,26.203000010000004,26.203000010000004,0.0,1054.6953537464142,,,,,,,,,,,,,,,,9.062055743705839,8.775158468827975,25.984308813733676,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,626.0,10.0,72.0,8170.0,0.0,58.10200001000006,58.10200001000006,0.0,1060.0839982032776,,,,,,,,,,,,,,,,23.76680647351693,16.851565070270823,56.44723718108787,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,816.0,11.0,190.0,8360.0,0.0,143.70800000999992,143.70800000999992,0.0,1073.801531791687,,,,,,,,,,,,,,,,68.18386334252898,36.41358259291231,130.88394992484442,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,992.0,12.0,176.0,8536.0,0.0,185.70200000999984,185.70200000999984,0.0,1086.2970516681671,,,,,,,,,,,,,,,,87.42357705382955,47.45859897840004,170.485936384911,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,1023.0,13.0,31.0,8567.0,0.0,23.702000010000017,23.702000010000017,0.0,1089.1212358474731,,,,,,,,,,,,,,,,8.060975356948708,7.0135823295848825,23.475585359293884,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,1156.0,14.0,133.0,8700.0,0.0,100.90200001,100.90200001,0.0,1098.7960455417633,,,,,,,,,,,,,,,,40.41845119857066,27.928269480484612,95.62196796855869,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,1230.0,15.0,74.0,8774.0,0.0,46.806000010000005,46.806000010000005,0.0,1104.4256999492645,,,,,,,,,,,,,,,,20.446298543742664,13.535704868532104,45.338312229993036,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,1252.0,16.0,22.0,8796.0,0.0,12.103000009999992,12.103000009999992,0.0,1106.5955996513367,,,,,,,,,,,,,,,,3.158297765084026,3.5849860852272704,12.045563022190338,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,1283.0,17.0,31.0,8827.0,0.0,19.103000009999995,19.103000009999995,0.0,1109.3646223545074,,,,,,,,,,,,,,,,5.0724322973361895,5.659626123729246,18.964719328110686,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,1386.0,18.0,103.0,8930.0,0.0,66.10300001000009,66.10300001000009,0.0,1117.3045222759247,,,,,,,,,,,,,,,,30.33922302371251,17.631440487220058,63.04110113969732,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,1401.0,19.0,15.0,8945.0,0.0,9.503000009999996,9.503000009999996,0.0,1118.975575685501,,,,,,,,,,,,,,,,2.523633755382957,3.102816373927364,9.474620123793049,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,1499.0,20.0,98.0,9043.0,0.0,77.40400001000008,77.40400001000008,0.0,1126.2371106147766,,,,,,,,,,,,,,,,34.32010304549163,21.199305697163645,74.114744656198,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,59.0,1.0,59.0,9102.0,0.0,65.10300001000003,65.10300001000003,0.0,1217.5006923675537,,,,,,,,,,,,,,,,27.700250772351986,19.52784171523391,63.53221743186312,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,110.0,2.0,51.0,9153.0,0.0,26.812000010000013,26.812000010000013,0.0,1221.5740332603455,,,,,,,,,,,,,,,,8.481701985761601,6.488341757640063,26.405839047773934,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,188.0,3.0,78.0,9231.0,0.0,76.20400001000004,76.20400001000004,0.0,1227.4558463096619,,,,,,,,,,,,,,,,31.34228201846875,21.72098223581591,73.83313514770717,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,247.0,4.0,59.0,9290.0,0.0,52.60400001000004,52.60400001000004,0.0,1232.0888891220093,,,,,,,,,,,,,,,,19.105348886876737,15.426356453437613,51.52831273841269,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,266.0,5.0,19.0,9309.0,0.0,9.803000009999993,9.803000009999993,0.0,1234.1500172615051,,,,,,,,,,,,,,,,2.489284800725876,2.909951285517436,9.765469067854061,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,291.0,6.0,25.0,9334.0,0.0,20.90300001000001,20.90300001000001,0.0,1236.742594242096,,,,,,,,,,,,,,,,6.641558746866456,6.792574292850667,20.757718760088427,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,311.0,7.0,20.0,9354.0,0.0,15.203000009999995,15.203000009999995,0.0,1238.7867505550385,,,,,,,,,,,,,,,,4.526420809562714,4.9706560753201146,15.127599193001744,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,346.0,8.0,35.0,9389.0,0.0,39.20200001000001,39.20200001000001,0.0,1241.8206481933594,,,,,,,,,,,,,,,,15.242058568003936,12.84386200779485,38.70723519531518,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,461.0,9.0,115.0,9504.0,0.0,109.20200000999992,109.20200000999992,0.0,1250.2238457202911,,,,,,,,,,,,,,,,49.22947530166395,28.77327520691076,103.64425460491361,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,502.0,10.0,41.0,9545.0,0.0,33.10200001000001,33.10200001000001,0.0,1253.639762878418,,,,,,,,,,,,,,,,13.578802360869467,9.203232369777746,32.577846960164514,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,584.0,11.0,82.0,9627.0,0.0,82.70400001000002,82.70400001000002,0.0,1259.8556690216064,,,,,,,,,,,,,,,,30.099434121240076,24.965210590162542,80.3161625746329,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,617.0,12.0,33.0,9660.0,0.0,39.30200001000001,39.30200001000001,0.0,1262.7582097053528,,,,,,,,,,,,,,,,16.128498627881537,12.81539639818635,38.80856812340331,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,654.0,13.0,37.0,9697.0,0.0,33.90300001000002,33.90300001000002,0.0,1265.902902841568,,,,,,,,,,,,,,,,12.065223698240839,10.499405065500644,33.490076809975065,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,748.0,14.0,94.0,9791.0,0.0,58.605000010000076,58.605000010000076,0.0,1273.1801135540009,,,,,,,,,,,,,,,,25.66273512906711,15.802599032758518,56.24895185972742,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,830.0,15.0,82.0,9873.0,0.0,98.40200000999994,98.40200000999994,0.0,1279.4270327091217,,,,,,,,,,,,,,,,42.72253496623154,30.415755214831425,94.99374588865768,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,889.0,16.0,59.0,9932.0,0.0,34.108000010000026,34.108000010000026,0.0,1284.143125295639,,,,,,,,,,,,,,,,13.21619890144927,8.32806908655307,33.36160588069519,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,966.0,17.0,77.0,10009.0,0.0,77.60400001000005,77.60400001000005,0.0,1289.948077917099,,,,,,,,,,,,,,,,33.38296148172041,22.00973926056742,75.10862059650405,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,1087.0,18.0,121.0,10130.0,0.0,104.31100000999993,104.31100000999993,0.0,1298.7654883861542,,,,,,,,,,,,,,,,39.741313507928936,30.977398184277167,99.60190297851913,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,1105.0,19.0,18.0,10148.0,0.0,10.304000009999994,10.304000009999994,0.0,1300.632108926773,,,,,,,,,,,,,,,,2.557634104186781,3.224859269255783,10.268230826951589,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,1173.0,20.0,68.0,10216.0,0.0,46.20200001000002,46.20200001000002,0.0,1305.8449540138245,,,,,,,,,,,,,,,,21.338613195996285,12.205449441442138,44.795770082755,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,78.0,1.0,78.0,10294.0,0.0,85.40300001000003,85.40300001000003,0.0,1380.1918892860413,,,,,,,,,,,,,,,,37.26210201112234,24.77873719075328,82.5791351883208,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,153.0,2.0,75.0,10369.0,0.0,67.70200001,67.70200001,0.0,1385.8438231945038,,,,,,,,,,,,,,,,30.523995908111804,18.407676296228466,65.478178495387,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,198.0,3.0,45.0,10414.0,0.0,48.70300001000002,48.70300001000002,0.0,1389.5670158863068,,,,,,,,,,,,,,,,18.249807230919927,15.830475956409893,47.929688372981566,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,239.0,4.0,41.0,10455.0,0.0,34.80200001000003,34.80200001000003,0.0,1392.9680740833282,,,,,,,,,,,,,,,,12.867892041893558,10.039118022456147,34.3087251614438,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,257.0,5.0,18.0,10473.0,0.0,11.502000009999994,11.502000009999994,0.0,1394.8499555587769,,,,,,,,,,,,,,,,3.296514102904086,3.5767863855644513,11.454116873020746,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,276.0,6.0,19.0,10492.0,0.0,15.003000009999996,15.003000009999996,0.0,1397.0914273262024,,,,,,,,,,,,,,,,4.597334480927333,4.958653229972432,14.930581236098478,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,294.0,7.0,18.0,10510.0,0.0,14.102000009999996,14.102000009999996,0.0,1398.9789190292358,,,,,,,,,,,,,,,,4.453147609877714,4.58712830677957,14.035879232254455,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,515.0,8.0,221.0,10731.0,0.0,143.60799999999983,143.60799999999983,0.0,1414.5572102069855,,,,,,,,,,,,,,,,65.66207488199434,34.69832608677975,129.22590735843775,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,536.0,9.0,21.0,10752.0,0.0,20.402000010000005,20.402000010000005,0.0,1416.6075274944305,,,,,,,,,,,,,,,,7.226932513679864,6.85574161457286,20.270504932144863,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,565.0,10.0,29.0,10781.0,0.0,27.20400001000001,27.20400001000001,0.0,1419.130146741867,,,,,,,,,,,,,,,,9.134748243274219,9.052052587264575,26.966058369314364,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,639.0,11.0,74.0,10855.0,0.0,69.50200001000003,69.50200001000003,0.0,1424.9024765491486,,,,,,,,,,,,,,,,28.381053971444814,20.34474841345209,67.46927128740053,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,821.0,12.0,182.0,11037.0,0.0,180.4020000099995,180.4020000099995,0.0,1437.8200197219849,,,,,,,,,,,,,,,,76.1475385239676,47.23484456332353,166.70985785649435,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,1055.0,13.0,234.0,11271.0,0.0,173.7120000099996,173.7120000099996,0.0,1454.4806771278381,,,,,,,,,,,,,,,,81.97875952860164,44.31858606144817,154.6836539342416,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,1121.0,14.0,66.0,11337.0,0.0,65.90500001000005,65.90500001000005,0.0,1459.5621819496155,,,,,,,,,,,,,,,,26.85839118911671,19.631705968931694,64.19654273425257,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,1162.0,15.0,41.0,11378.0,0.0,32.00400000999999,32.00400000999999,0.0,1463.0152690410614,,,,,,,,,,,,,,,,10.882112951639725,10.605740668957552,31.58942280178455,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,1313.0,16.0,151.0,11529.0,0.0,105.20200001000008,105.20200001000008,0.0,1473.848875284195,,,,,,,,,,,,,,,,50.619964458346814,27.377932937655785,97.65604141820783,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,1387.0,17.0,74.0,11603.0,0.0,53.40400001000004,53.40400001000004,0.0,1479.5163595676422,,,,,,,,,,,,,,,,19.64877248163445,14.236981674966595,52.001992839198245,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,1624.0,18.0,237.0,11840.0,0.0,192.2999999999999,192.2999999999999,0.0,1496.1673836708069,,,,,,,,,,,,,,,,100.39621748601766,47.49096671571416,168.674771227041,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,1640.0,19.0,16.0,11856.0,0.0,10.103000009999995,10.103000009999995,0.0,1497.842562198639,,,,,,,,,,,,,,,,2.7145708654942626,3.2521838526407545,10.069636512664756,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,1715.0,20.0,75.0,11931.0,0.0,54.70300001000007,54.70300001000007,0.0,1503.5430052280426,,,,,,,,,,,,,,,,19.363636629072428,17.17599953600858,53.30403129411372,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,178.0,1.0,178.0,12109.0,0.0,142.70300000999976,142.70300000999976,0.0,1614.104861497879,,,,,,,,,,,,,,,,57.56339626683409,37.95185318394129,132.58930477928286,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,252.0,2.0,74.0,12183.0,0.0,81.40200000999997,81.40200000999997,0.0,1619.7272765636444,,,,,,,,,,,,,,,,31.479956940455917,24.859800028681565,79.1516348312375,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,288.0,3.0,36.0,12219.0,0.0,32.002000009999996,32.002000009999996,0.0,1622.81259226799,,,,,,,,,,,,,,,,10.380730222572696,10.329417447230837,31.659953675663044,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,357.0,4.0,69.0,12288.0,0.0,52.70200001000006,52.70200001000006,0.0,1628.1318755149841,,,,,,,,,,,,,,,,22.279387692662233,14.641802957524666,51.21593819740372,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,373.0,5.0,16.0,12304.0,0.0,10.702000009999995,10.702000009999995,0.0,1629.8974604606628,,,,,,,,,,,,,,,,3.0993938855955836,3.423152707831607,10.663072780611081,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,397.0,6.0,24.0,12328.0,0.0,19.403000010000007,19.403000010000007,0.0,1632.425082206726,,,,,,,,,,,,,,,,6.053385412982205,6.277963827554169,19.276995755844272,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,416.0,7.0,19.0,12347.0,0.0,15.903000009999996,15.903000009999996,0.0,1634.372255563736,,,,,,,,,,,,,,,,5.021948980228033,5.337967763006027,15.823406385761427,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,472.0,8.0,56.0,12403.0,0.0,41.20200001000003,41.20200001000003,0.0,1638.8007588386536,,,,,,,,,,,,,,,,18.13801721802322,11.636116847814955,40.226497543334034,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,559.0,9.0,87.0,12490.0,0.0,67.60300001000009,67.60300001000009,0.0,1645.2938494682312,,,,,,,,,,,,,,,,28.92206612250607,17.767459327530048,65.15193218953152,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,680.0,10.0,121.0,12611.0,0.0,86.60200000999997,86.60200000999997,0.0,1654.084456205368,,,,,,,,,,,,,,,,41.795980693306674,23.53907327752388,81.62631265876865,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,887.0,11.0,207.0,12818.0,0.0,173.9030000099996,173.9030000099996,0.0,1668.6576986312866,,,,,,,,,,,,,,,,72.54023045725951,48.17656543164524,159.04621852387126,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
